module	trait	nObs	bicor	Z	t	p	adj_p
green	mth_id	95	-0.100426476307226	-0.971753563611592	0.973398900033619	0.332880127656743	0.332880127656743
green	Sex	95	-0.128423063635324	-1.24534381885685	1.24880796112972	0.21486970637344	0.21486970637344
green	Diagnosis	95	-0.0529222726208407	-0.510841187054209	0.511080124627602	0.61050614995974	0.61050614995974
green	ADOScs	95	-0.0200927313833821	-0.193793366384713	0.193806409799065	0.846750151055171	0.846750151055171
green	MSLelcStandard	91	-0.0847885166050726	-0.801818412321109	0.802784115536855	0.424238149074048	0.424238149074048
green	Mat_BMI_PrePreg	95	0.0206971513967596	0.199624607610481	0.19963886425537	0.842198895344224	0.842198895344224
green	PCB_11	95	0.181896224988891	1.77388304098765	1.78390321896954	0.0777010342429781	0.0777010342429781
green	PCB_39	95	0.0369287376014598	0.356289868672171	0.356370928534217	0.722370018111401	0.722370018111401
green	PCB_153_168	95	-0.162863397274549	-1.58470943124845	1.59185112262501	0.114811678244018	0.114811678244018
green	PCB_129_138_163	95	-0.155328394598566	-1.51015707531907	1.51633673623797	0.132826043358834	0.132826043358834
green	PCB_180_193	95	-0.105863076944628	-1.02474615761457	1.02667572470805	0.307236154762651	0.307236154762651
green	PCB_198_199	95	-0.0744677570468146	-0.719472947327358	0.720140568454462	0.473244525428122	0.473244525428122
green	Unclassified_PCBs_Total	95	-0.132031874786588	-1.28074637311202	1.28451460999516	0.202152395949495	0.202152395949495
green	PCB_118	95	-0.119712564251813	-1.16002899576506	1.16282853483185	0.247874206350943	0.247874206350943
green	PCB_156_157	95	-0.226831151243274	-2.22619997027372	2.24602507189753	0.027070003735833	0.027070003735833
green	PCB_169	95	0.106665198470306	1.03256988395649	1.03454400196025	0.303564607324291	0.303564607324291
green	DL_PCBs_Total	95	-0.148795477400202	-1.44566439897084	1.45108510969011	0.150120980165195	0.150120980165195
green	PCB_146	95	-0.159797748263685	-1.55435531307685	1.56109408581581	0.121898180898075	0.121898180898075
green	PCB_187	95	-0.0951633633127978	-0.920507709641336	0.9219061563953	0.358962997876264	0.358962997876264
green	PCB_183	95	-0.163057338479389	-1.58663075534198	1.59379847776664	0.114374325476058	0.114374325476058
green	PCB_177	95	-0.0261803666301093	-0.252532019249666	0.252560881490452	0.801164936171759	0.801164936171759
green	PCB_170	95	-0.106791334418386	-1.03380031068584	1.0357814969819	0.302989866573911	0.302989866573911
green	PCB_196	95	0.000281643451393813	0.00271607115617827	0.00271607119208613	0.997838709048625	0.997838709048625
green	PCB_203	95	-0.0928553064397392	-0.898051139227966	0.899349685152519	0.370789190124598	0.370789190124598
green	PCB_194	95	-0.141951912093171	-1.37824229350893	1.3829389201594	0.169995038500591	0.169995038500591
green	NDL_PCBs_Totals	95	-0.113170899023801	-1.09607610370953	1.09843749761556	0.274849150460028	0.274849150460028
green	Total_PCBs	95	-0.132012321095738	-1.28055445911723	1.28432100129958	0.202219815434143	0.202219815434143
green	weight(g)	95	-0.160495876788655	-1.56126503470964	1.56809415608012	0.120255537013912	0.120255537013912
magenta	Sequencing_Platform	95	0.0267038746265655	0.257584079982621	0.257614709372557	0.797273445669898	0.797273445669898
magenta	Insertion	51	-0.0653932835129386	-0.458407157413177	0.458734875161909	0.648452922662936	0.648452922662936
magenta	coi_id	95	-0.0736083100144995	-0.711139056466273	0.711783741331828	0.478380411924445	0.478380411924445
magenta	mth_id	95	-0.0736110431809503	-0.711165557763213	0.711810314718968	0.478364031708672	0.478364031708672
magenta	Sex	95	-0.0500517073229207	-0.483084859040834	0.483286923795964	0.630027891005796	0.630027891005796
magenta	Diagnosis	95	-0.0465151835387288	-0.448900128237281	0.449062257736234	0.654431457934322	0.654431457934322
magenta	ADOScs	95	-0.0510272077152778	-0.492516335120478	0.49273046849299	0.623364381396775	0.623364381396775
magenta	MSLelcStandard	91	-0.0178085885402545	-0.168023652446468	0.168032535798939	0.866938936428498	0.866938936428498
magenta	Mat_BMI_PrePreg	95	0.0641851304691241	0.619831098542349	0.620257948843664	0.536604923634897	0.536604923634897
magenta	PCB_11	95	-0.115564162776871	-1.11946179857861	1.12197765724889	0.26476042123208	0.26476042123208
magenta	PCB_39	95	0.138729417043742	1.34654127964927	1.35092101801074	0.179998386811235	0.179998386811235
magenta	PCB_153_168	95	-0.0423888555722742	-0.409028419601857	0.409151068970687	0.6833695490198	0.6833695490198
magenta	PCB_129_138_163	95	-0.0389818864952125	-0.376118291508679	0.376213652815938	0.707614956804112	0.707614956804112
magenta	PCB_180_193	95	-0.0414130137442935	-0.399601189784145	0.399715552221605	0.690282581733184	0.690282581733184
magenta	PCB_198_199	95	-0.0593723962975706	-0.573240862658255	0.573578502703631	0.567637555374727	0.567637555374727
magenta	Unclassified_PCBs_Total	95	-0.0455730548524641	-0.439795264670484	0.439947727020547	0.660995712567736	0.660995712567736
magenta	PCB_118	95	0.0612527751095248	0.591440788857107	0.591811624349899	0.55541269621829	0.55541269621829
magenta	PCB_156_157	95	-0.0301514528270736	-0.290858243101825	0.29090234219749	0.771773774500642	0.771773774500642
magenta	PCB_169	95	-0.0775984264222957	-0.7498396054046	0.750595397263286	0.454791120347156	0.454791120347156
magenta	DL_PCBs_Total	95	0.0327670243961629	0.316106904494319	0.316163514223615	0.752586901659523	0.752586901659523
magenta	PCB_146	95	-0.0575972209940148	-0.556062930768782	0.556371114586523	0.579293459432429	0.579293459432429
magenta	PCB_187	95	-0.0626895355507361	-0.605349823801847	0.605747446002249	0.546158007572482	0.546158007572482
magenta	PCB_183	95	-0.0152896912979394	-0.147459934635838	0.147465680997942	0.883083699475794	0.883083699475794
magenta	PCB_177	95	-0.104876450380647	-1.01512464922531	1.01700035418257	0.311791741911921	0.311791741911921
magenta	PCB_170	95	-0.0225997369016148	-0.217981086167818	0.217999648533855	0.827907007947289	0.827907007947289
magenta	PCB_196	95	-0.017536399104228	-0.169132247469935	0.169140918121615	0.866053150526144	0.866053150526144
magenta	PCB_203	95	0.0091475948688936	0.0882186709420189	0.0882199013500294	0.929891590508196	0.929891590508196
magenta	PCB_194	95	-0.0335793048892276	-0.323948884098357	0.324009812497738	0.746658171791169	0.746658171791169
magenta	NDL_PCBs_Totals	95	-0.0386213495315062	-0.372636156323508	0.372728893356647	0.710198351223108	0.710198351223108
magenta	Total_PCBs	95	-0.0374504998765431	-0.361328530759273	0.361413078703192	0.718610454008786	0.718610454008786
magenta	weight(g)	95	0.272407585568983	2.695039234695	2.73025659693679	0.00757025812974435	0.00757025812974435
grey60	Sequencing_Platform	95	-0.00414746432275174	-0.0399969268085303	0.039997041477536	0.968181224130906	0.968181224130906
grey60	Insertion	51	-0.156927413653109	-1.10764475305046	1.11227280086236	0.271448228656886	0.271448228656886
grey60	coi_id	95	0.093538842565232	0.904700679045437	0.906028292536304	0.367262292205012	0.367262292205012
grey60	mth_id	95	0.0935417270559355	0.904728741607789	0.90605647868093	0.367247452572483	0.367247452572483
grey60	Sex	95	0.161931852977263	1.57548260361712	1.58250016433788	0.116930447294238	0.116930447294238
grey60	Diagnosis	95	-0.101452970845715	-0.981754618388075	0.983451297472897	0.327936991329254	0.327936991329254
grey60	ADOScs	95	-0.085231174065113	-0.823938683449448	0.8249414711324	0.41151577607535	0.41151577607535
grey60	MSLelcStandard	91	0.080098650889908	0.7572714404715	0.758084932670721	0.450402865261496	0.450402865261496
grey60	Mat_BMI_PrePreg	95	-0.0928644818578821	-0.898140393391196	0.899439326640007	0.370741710427532	0.370741710427532
grey60	PCB_11	95	-0.110687840054741	-1.07182653403618	1.07403457714315	0.285585996526435	0.285585996526435
grey60	PCB_39	95	0.0756599341171601	0.731035035561175	0.731735369471226	0.466170000741321	0.466170000741321
grey60	PCB_153_168	95	-0.0730440703727315	-0.70566831154803	0.706298229402913	0.481768419959355	0.481768419959355
grey60	PCB_129_138_163	95	-0.0825267760690976	-0.797673604439721	0.798583496824417	0.426566623347115	0.426566623347115
grey60	PCB_180_193	95	-0.0605074839015906	-0.584226722248101	0.584584151217439	0.560242880181429	0.560242880181429
grey60	PCB_198_199	95	-0.0489482045329699	-0.47241692336474	0.472605893969021	0.637601601822691	0.637601601822691
grey60	Unclassified_PCBs_Total	95	-0.076079148867714	-0.735101201885364	0.735813289400437	0.463696128159935	0.463696128159935
grey60	PCB_118	95	-0.0623808778921426	-0.602361551018395	0.602753312965313	0.548139824414291	0.548139824414291
grey60	PCB_156_157	95	-0.0952935784122804	-0.921774950511661	0.92317918260719	0.358302819100588	0.358302819100588
grey60	PCB_169	95	0.0693461626362923	0.669825259839034	0.670363969946354	0.504287087032941	0.504287087032941
grey60	DL_PCBs_Total	95	-0.0699748552606854	-0.675917716321399	0.676471262636295	0.50042048353394	0.50042048353394
grey60	PCB_146	95	-0.0679346576606646	-0.656148759581256	0.656655135754475	0.513024308712838	0.513024308712838
grey60	PCB_187	95	-0.0905874749862338	-0.875995404145765	0.877200580095372	0.38263811672664	0.38263811672664
grey60	PCB_183	95	-0.0476355810293	-0.459728848929823	0.459902997704053	0.646659237370035	0.646659237370035
grey60	PCB_177	95	-0.0913027997571251	-0.882951278888712	0.884185400762373	0.378876289218168	0.378876289218168
grey60	PCB_170	95	-0.0469926777772151	-0.45351500379716	0.45368218552261	0.651114501221274	0.651114501221274
grey60	PCB_196	95	-0.00657355635250511	-0.0633939948513487	0.0633944514252683	0.949588463475047	0.949588463475047
grey60	PCB_203	95	-0.040589033319391	-0.391641629189706	0.391749292606952	0.696139689300088	0.696139689300088
grey60	PCB_194	95	-0.121776076478371	-1.18022320991195	1.1831715901073	0.239756897500756	0.239756897500756
grey60	NDL_PCBs_Totals	95	-0.0729754242523228	-0.70500276469003	0.7056309015985	0.48218148369934	0.48218148369934
grey60	Total_PCBs	95	-0.0767858350431818	-0.741956283730869	0.742688482996485	0.459542161518005	0.459542161518005
grey60	weight(g)	95	0.0982447898368202	0.950504455436842	0.952044166461793	0.343542407172696	0.343542407172696
salmon	Sequencing_Platform	95	-0.000842882862737818	-0.00812846988563088	0.00812847084811223	0.99353190121132	0.99353190121132
salmon	Insertion	51	0.100676957511229	0.707134330450674	0.708337647387639	0.482091837532631	0.482091837532631
salmon	coi_id	95	-0.0433577282714458	-0.418389096321403	0.418520360959946	0.676531627172293	0.676531627172293
salmon	mth_id	95	-0.0433588649666165	-0.418400078859184	0.418531353835571	0.676523620081538	0.676523620081538
salmon	Sex	95	-0.0808304885336786	-0.781205329369608	0.782060010051388	0.436165942644323	0.436165942644323
salmon	Diagnosis	95	-0.233762215052106	-2.29678464333403	2.3185596484031	0.0226102812958009	0.0226102812958009
salmon	ADOScs	95	-0.221718332310191	-2.17428217135588	2.19275006143384	0.0308201068938029	0.0308201068938029
salmon	MSLelcStandard	91	0.171174042750925	1.63090793124129	1.63904365177576	0.104734585366546	0.104734585366546
salmon	Mat_BMI_PrePreg	95	-0.066754388897719	-0.644714802222593	0.645195161051477	0.52038927503895	0.52038927503895
salmon	PCB_11	95	-0.0376745009078511	-0.363491770689259	0.363577846357013	0.71699845937305	0.71699845937305
salmon	PCB_39	95	-0.0636632095927537	-0.614777224124576	0.61519371679028	0.539929269069675	0.539929269069675
salmon	PCB_153_168	95	0.122218805459017	1.1845572386355	1.18753823590319	0.238039621294174	0.238039621294174
salmon	PCB_129_138_163	95	0.101631534282715	0.983494562079966	0.985200281266864	0.327081918975189	0.327081918975189
salmon	PCB_180_193	95	0.169819956019912	1.65370545332508	1.66182214023024	0.0999158074944946	0.0999158074944946
salmon	PCB_198_199	95	0.157242084567738	1.5290740888943	1.53548909820335	0.12805896951868	0.12805896951868
salmon	Unclassified_PCBs_Total	95	0.13357505113121	1.29589540998858	1.29979903202064	0.19688237032964	0.19688237032964
salmon	PCB_118	95	0.066714404216139	0.644327478981409	0.644806972450701	0.520639717903489	0.520639717903489
salmon	PCB_156_157	95	0.145967209776924	1.41778395513618	1.42289683166195	0.158111899403541	0.158111899403541
salmon	PCB_169	95	0.149765130620719	1.45522852972227	1.46075762217671	0.14745228648486	0.14745228648486
salmon	DL_PCBs_Total	95	0.104288444078441	1.00939141444088	1.0112355061495	0.31452749120465	0.31452749120465
salmon	PCB_146	95	0.135954138783892	1.31926290087159	1.32338165837331	0.188952731933313	0.188952731933313
salmon	PCB_187	95	0.146683039000472	1.42483820126041	1.43002783210836	0.156060083019861	0.156060083019861
salmon	PCB_183	95	0.184038873385243	1.79526169912859	1.80564897346909	0.0742085572354994	0.0742085572354994
salmon	PCB_177	95	0.0885031479749291	0.855732398674478	0.856855840802037	0.393727138340815	0.393727138340815
salmon	PCB_170	95	0.207854661429857	2.03411680958697	2.04923359744638	0.0432560310404755	0.0432560310404755
salmon	PCB_196	95	0.22040686250886	2.16098499706195	2.17911556311962	0.0318498411753481	0.0318498411753481
salmon	PCB_203	95	0.161019290088223	1.5664465559622	1.57334395672856	0.119035207963175	0.119035207963175
salmon	PCB_194	95	0.119807659913031	1.16095940955681	1.16376569348759	0.24749601680211	0.24749601680211
salmon	NDL_PCBs_Totals	95	0.176264437862237	1.71777243072663	1.72687055015798	0.0875110568094676	0.0875110568094676
salmon	Total_PCBs	95	0.14678589287294	1.42585191434689	1.43105263777608	0.155766908368854	0.155766908368854
salmon	weight(g)	95	0.154810571715343	1.50504033215898	1.51115734079319	0.134138908759317	0.134138908759317
cyan	Sequencing_Platform	95	-0.114197987495337	-1.10611067549543	1.10853754945004	0.270488300461623	0.270488300461623
cyan	Insertion	51	0.0218848235781918	0.153218229232889	0.153230463962887	0.878845829805284	0.878845829805284
cyan	coi_id	95	0.01138503051526	0.109798002322555	0.109800374525997	0.9128042810085	0.9128042810085
cyan	mth_id	95	0.0113870075058364	0.109817070201219	0.109819443640775	0.912789199083849	0.912789199083849
cyan	Sex	95	-0.12057376638377	-1.16845576408922	1.1713167874574	0.244463754811128	0.244463754811128
cyan	Diagnosis	95	-0.037109291323775	-0.358033455142395	0.358115710948101	0.721068284467879	0.721068284467879
cyan	ADOScs	95	-0.0957627533509643	-0.926341179572064	0.9277663902639	0.355930380910817	0.355930380910817
cyan	MSLelcStandard	91	0.042856716948172	0.404557263697272	0.404681268551106	0.68668277391901	0.68668277391901
cyan	Mat_BMI_PrePreg	95	0.0664286462426998	0.641559461653684	0.642032801045309	0.522431331066866	0.522431331066866
cyan	PCB_11	95	0.149905997382407	1.45661819861246	1.46216315826307	0.147067577628567	0.147067577628567
cyan	PCB_39	95	0.0587197843500604	0.566925281828155	0.567251883437081	0.571909787078264	0.571909787078264
cyan	PCB_153_168	95	0.0941955530971239	0.911090063495011	0.9124460130955	0.363893249848087	0.363893249848087
cyan	PCB_129_138_163	95	0.129865913227431	1.25949416270939	1.26307780509397	0.209718750612663	0.209718750612663
cyan	PCB_180_193	95	-0.0283923327716742	-0.273879350990562	0.273916169074661	0.784756504871021	0.784756504871021
cyan	PCB_198_199	95	-0.0695265375886893	-0.671573160229494	0.672116099306964	0.503176156346715	0.503176156346715
cyan	Unclassified_PCBs_Total	95	0.0675840968973886	0.652752480525475	0.653251033005051	0.515206243630667	0.515206243630667
cyan	PCB_118	95	0.12028331804855	1.1656135611945	1.16845374734111	0.245610320143655	0.245610320143655
cyan	PCB_156_157	95	0.102800663314942	0.994888278554559	0.996653990484639	0.321518637345051	0.321518637345051
cyan	PCB_169	95	0.0105167028233967	0.101423148464784	0.101425018197241	0.9194314292357	0.9194314292357
cyan	DL_PCBs_Total	95	0.122772017680524	1.18997349586436	1.19299559212444	0.235905831154562	0.235905831154562
cyan	PCB_146	95	0.146765544241078	1.42565135865407	1.43084988624312	0.155824877453278	0.155824877453278
cyan	PCB_187	95	0.0121205196469886	0.116891782815147	0.116894645153296	0.907195611728917	0.907195611728917
cyan	PCB_183	95	0.0152556309135116	0.147131391549552	0.147137099587912	0.883342314594499	0.883342314594499
cyan	PCB_177	95	0.0911867713315634	0.881822947222532	0.883052342536128	0.379484945939147	0.379484945939147
cyan	PCB_170	95	-0.0190830873391192	-0.184052973746053	0.184064147580357	0.854363881879927	0.854363881879927
cyan	PCB_196	95	0.0164885354603784	0.159024089973714	0.159031297072298	0.873989068095982	0.873989068095982
cyan	PCB_203	95	-0.0633262910873189	-0.611514947552072	0.611924844180883	0.542080624307871	0.542080624307871
cyan	PCB_194	95	0.0331376676445663	0.319685144036826	0.319743698098791	0.749879819970813	0.749879819970813
cyan	NDL_PCBs_Totals	95	0.0173563244300605	0.167395141464087	0.167403547686761	0.86741601034685	0.86741601034685
cyan	Total_PCBs	95	0.060425261325867	0.583430886723004	0.583786856830645	0.560776983347888	0.560776983347888
cyan	weight(g)	95	-0.057689140824037	-0.556952328743101	0.557261993871159	0.578687204363924	0.578687204363924
lightyellow	Sequencing_Platform	95	0.0167177418702244	0.161235086044633	0.161242597957335	0.872252096212792	0.872252096212792
lightyellow	Insertion	51	0.0766622364604672	0.537690664834775	0.538219570574505	0.592862028953065	0.592862028953065
lightyellow	coi_id	95	-0.028365463435005	-0.273620023639172	0.273656737233966	0.784955274652596	0.784955274652596
lightyellow	mth_id	95	-0.0283677855781371	-0.273642435610692	0.273679158228001	0.784938095720009	0.784938095720009
lightyellow	Sex	95	-0.00855257178516621	-0.0824800264850098	0.0824810320583821	0.934441466518242	0.934441466518242
lightyellow	Diagnosis	95	0.0570603243824613	0.550868214332142	0.551167840539284	0.582840393993575	0.582840393993575
lightyellow	ADOScs	95	0.0853107669412222	0.824711871306052	0.825717485389919	0.411077565562496	0.411077565562496
lightyellow	MSLelcStandard	91	-0.0231091059983171	-0.218049690578068	0.218069105550026	0.827874491009227	0.827874491009227
lightyellow	Mat_BMI_PrePreg	95	0.123923512029936	1.20124966982432	1.20435853986269	0.231507193622093	0.231507193622093
lightyellow	PCB_11	95	-0.13101435104917	-1.27076099832457	1.27444173268078	0.205682168562615	0.205682168562615
lightyellow	PCB_39	95	-0.062193533665296	-0.600547832038934	0.600936065373197	0.549344419072342	0.549344419072342
lightyellow	PCB_153_168	95	0.13392711953434	1.29935247948666	1.3032874450767	0.195694031309388	0.195694031309388
lightyellow	PCB_129_138_163	95	0.178446136118754	1.73949526608054	1.74894331289477	0.0836001521862212	0.0836001521862212
lightyellow	PCB_180_193	95	0.0982078514160719	0.950144763754593	0.951682726894648	0.343724759061704	0.343724759061704
lightyellow	PCB_198_199	95	0.0749879700661065	0.724517872263251	0.725199638791098	0.470150393984539	0.470150393984539
lightyellow	Unclassified_PCBs_Total	95	0.128286349003324	1.24400330583058	1.2474562673296	0.215362388006068	0.215362388006068
lightyellow	PCB_118	95	0.0942046867868271	0.911178934217475	0.912535280766117	0.3638465268587	0.3638465268587
lightyellow	PCB_156_157	95	0.0724859096813233	0.700256952870429	0.700872487631963	0.485132519681435	0.485132519681435
lightyellow	PCB_169	95	-0.0371277125283252	-0.358211347903334	0.35829372638465	0.720935518181897	0.720935518181897
lightyellow	DL_PCBs_Total	95	0.0904428865876442	0.874589525764445	0.875788906901321	0.383401220805851	0.383401220805851
lightyellow	PCB_146	95	0.141568528420565	1.37446925232801	1.37912738636831	0.171163190507627	0.171163190507627
lightyellow	PCB_187	95	0.139464938860951	1.35377434098427	1.35822508429113	0.17767811624356	0.17767811624356
lightyellow	PCB_183	95	0.0737645213480661	0.712653728210019	0.713302541996258	0.477444701475567	0.477444701475567
lightyellow	PCB_177	95	0.146792602000965	1.4259180396417	1.43111948719786	0.15574779896687	0.15574779896687
lightyellow	PCB_170	95	0.0860976641712568	0.832356585836664	0.833390431778039	0.406759872631578	0.406759872631578
lightyellow	PCB_196	95	0.0590801921539787	0.570413028580041	0.570745695855763	0.569548569520969	0.569548569520969
lightyellow	PCB_203	95	0.0831831641625688	0.804047337546059	0.804979221009033	0.422884887079265	0.422884887079265
lightyellow	PCB_194	95	0.0612755014865508	0.591660779791012	0.592032029295	0.555265723010362	0.555265723010362
lightyellow	NDL_PCBs_Totals	95	0.107216083731115	1.03794388788833	1.03994900143933	0.301059725481547	0.301059725481547
lightyellow	Total_PCBs	95	0.122343300605802	1.18577605083365	1.1887662638213	0.237558267078238	0.237558267078238
lightyellow	weight(g)	95	-0.0755227525192691	-0.729704501397832	0.730401017567753	0.466981100336461	0.466981100336461
midnightblue	Sequencing_Platform	95	0.0312408714300204	0.301374125321116	0.301423182762887	0.763764761563496	0.763764761563496
midnightblue	Insertion	51	-0.245921594629095	-1.75747048121334	1.77599237829222	0.0819438551294923	0.0819438551294923
midnightblue	coi_id	95	0.0657279545745598	0.63477260188305	0.635231075557046	0.526837599865707	0.526837599865707
midnightblue	mth_id	95	0.06573884725246	0.634878102921901	0.635336805265871	0.526768959205416	0.526768959205416
midnightblue	Sex	95	0.051020801671397	0.492454396215749	0.492668448803095	0.623408042201223	0.623408042201223
midnightblue	Diagnosis	95	-0.197976804724747	-1.93476653552748	1.94777198884845	0.0544579891591596	0.0544579891591596
midnightblue	ADOScs	95	-0.166568917457049	-1.62144079425566	1.62909117293426	0.10667657714947	0.10667657714947
midnightblue	MSLelcStandard	91	0.175832956349909	1.67622430625433	1.68505796569669	0.0954809415536156	0.0954809415536156
midnightblue	Mat_BMI_PrePreg	95	-0.0371817754238993	-0.358733432311981	0.358816171529131	0.720545920992284	0.720545920992284
midnightblue	PCB_11	95	0.00889352600328788	0.0857683201333935	0.0857694508355766	0.931834074568631	0.931834074568631
midnightblue	PCB_39	95	0.0568660328351597	0.548988434983142	0.549285003987712	0.584126406212376	0.584126406212376
midnightblue	PCB_153_168	95	0.00699783144879006	0.0674857441751211	0.0674862949866079	0.946339450511032	0.946339450511032
midnightblue	PCB_129_138_163	95	0.0118374964537941	0.114162014251887	0.114164680703532	0.909353357340915	0.909353357340915
midnightblue	PCB_180_193	95	-0.0266132435964618	-0.256709444394643	0.256739762826051	0.797946798538885	0.797946798538885
midnightblue	PCB_198_199	95	-0.0140560102973896	-0.135560182477516	0.135564646912741	0.892458451588435	0.892458451588435
midnightblue	Unclassified_PCBs_Total	95	-0.00109129193270963	-0.0105240424550989	0.01052404454398	0.9916257253476	0.9916257253476
midnightblue	PCB_118	95	-0.0056398593196354	-0.0543894102976124	0.0543896986406985	0.956741356526685	0.956741356526685
midnightblue	PCB_156_157	95	0.00821298679969205	0.0792049573075893	0.0792058477879763	0.937039075394508	0.937039075394508
midnightblue	PCB_169	95	-0.0577329162701808	-0.557375894570281	0.5576862668215	0.578398587577169	0.578398587577169
midnightblue	DL_PCBs_Total	95	-0.00636841602076631	-0.0614156102859189	0.0614160254339642	0.951159685747903	0.951159685747903
midnightblue	PCB_146	95	0.0221786172954326	0.213917918931845	0.213935462502115	0.831065729908433	0.831065729908433
midnightblue	PCB_187	95	-0.0403316799307718	-0.389155733462013	0.389261359614717	0.697972716115526	0.697972716115526
midnightblue	PCB_183	95	0.0340495629075341	0.328489079610432	0.328552605946082	0.743232524072915	0.743232524072915
midnightblue	PCB_177	95	-0.0945800151790831	-0.914831009884634	0.916203735835745	0.361929743930166	0.361929743930166
